Time,Concentration
3.36,0.270498681806667
3.38,0.261488624039924
3.4,0.252689900169783
3.42,0.244110860826801
3.44,0.235749716987751
3.46,0.227607723056256
3.48,0.219683004324616
3.5,0.211976182862696
3.52,0.204489356311627
3.54,0.197224081720338
3.56,0.190181474878811
3.58,0.183363111358911
3.6,0.176768877606623
3.62,0.170399273141742
3.64,0.164250998639059
3.66,0.158321672063936
3.68,0.152603829322603
3.7,0.147092094393945
3.72,0.141783151539083
3.74,0.136669327329748
3.76,0.131746201070175
3.78,0.127007502663516
3.8,0.122440321354693
3.82,0.118041421527651
3.84,0.113796743970887
3.86,0.109693399787394
3.88,0.105726160863516
3.9,0.101881368835294
3.92,0.0981537963478419
3.94,0.0945362537643847
3.96,0.0910146688964272
3.98,0.0875871712705613
4.0,0.0842440689910766
4.02,0.0809752258987276
4.04,0.0777767446120314
4.06,0.0746347807634407
4.08,0.0715411165548616
4.1,0.0684882487601684
4.12,0.0654599574546045
4.14,0.0624531538816922
4.16,0.0594577996914241
4.18,0.0564652739873974
4.2,0.0534759970469473
4.22,0.0504873678253829
4.24,0.0475045503680238
4.26,0.0445305078575134
4.28,0.0415776217646868
4.3,0.0386524312666823
4.32,0.0357645728896932
4.34,0.0329337821519306
4.36,0.0301624901965624
4.38,0.027467367292131
4.4,0.024860920940984
4.42,0.0223492454375406
4.44,0.0199484751579619
4.46,0.0176638759384726
4.48,0.015503473562546
4.5,0.0134806524687056
4.52,0.0115968443819374
4.54,0.00986129408503187
4.56,0.00827989867146875
4.58,0.00685381154816437
4.6,0.00558624550480417
4.62,0.00447412815442479
4.64,0.00351572970646943
4.66,0.00270098281806637
4.68,0.002025143287861
4.7,0.00147842113767628
4.72,0.00104176289913251
4.74,0.000709861984347708
4.76,0.00046121809242995697
4.78,0.000282370005780844
4.8,0.00016385621021407
4.82,8.67339898014336e-05
4.84,4.32420341229612e-05
4.86,2.37087530841279e-05
4.88,1.83104700463601e-05
4.9,2.09485697772592e-05
4.92,2.8285264277064e-05
4.94,3.58315661486711e-05
4.96,4.1077899704609e-05
4.98,4.41400019418338e-05
5.0,4.43573590346541e-05
5.02,4.19011950595514e-05
5.04,3.73040764151203e-05
5.06,3.11502606846751e-05
5.08,2.43135644715407e-05
5.1,1.75603071801711e-05
5.12,1.14528765926479e-05
5.14,6.3517460149165e-06
5.16,2.4393715998002e-06
5.18,-2.65141431657449e-07
5.2,-1.86396641261083e-06
5.22,-2.5741137199081e-06
5.24,-2.68530640003795e-06
5.26,-2.4296444169197e-06
5.28,-1.99771840095399e-06
5.3,-1.53428164033598e-06
5.32,-1.13258295591855e-06
5.34,-8.18969198222932e-07
5.36,-5.87125759118772e-07
5.38,-4.21413903518349e-07
5.4,-3.09191959913577e-07
5.42,-2.37270987497662e-07
5.44,-1.90355877547384e-07
5.46,-1.56483760875732e-07
5.48,-1.27400881384494e-07
5.5,-1.00570151981937e-07
5.52,-7.57783617348175e-08
5.54,-5.31864416467224e-08
5.56,-3.33943822133444e-08
5.58,-1.70349267342406e-08
5.6,-4.47834708399792e-09
5.62,4.17787969260991e-09
5.64,9.19278358586319e-09
5.66,1.11397989934099e-08
5.68,1.08360019548042e-08
5.7,9.20042818587689e-09
5.72,6.98337234986443e-09
5.74,4.78347823304131e-09
5.76,2.98055654790441e-09
5.78,1.70621725004381e-09
5.8,9.60010548685206e-10
5.82,6.19720095016071e-10
5.84,5.34974665396967e-10
5.86,5.58556086624862e-10
5.88,5.77594473680288e-10
5.9,5.41840758734026e-10
5.92,4.42416184505541e-10
5.94,3.00670497008943e-10
5.96,1.49426128834585e-10
5.98,1.73643348789587e-11
6.0,-7.60186226106543e-11
6.02,-1.25698856735892e-10
6.04,-1.37320990155551e-10
6.06,-1.22453215423675e-10
6.08,-9.48393643532173e-11
6.1,-6.49754186030726e-11
6.12,-3.99511891836275e-11
6.14,-2.28278689714179e-11
6.16,-1.31147216622411e-11
6.18,-8.67209438435594e-12
6.2,-6.64225424447963e-12
6.22,-5.20400537238175e-12
6.24,-3.29854909534314e-12
6.26,-8.05249687164211e-13
6.28,1.6779398176449e-12
6.3,3.4574445290775e-12
6.32,4.12311756684969e-12
6.34,3.73398898539364e-12
6.36,2.64612797683529e-12
6.38,1.3669383653064e-12
6.4,3.1862783779807e-13
6.42,-2.92967826429427e-13
6.44,-4.49652033280962e-13
6.46,-2.87523121253737e-13
6.48,1.46399810814407e-14
6.5,2.83685781517061e-13
6.52,4.13909593671924e-13
6.54,4.01499960925682e-13
6.56,2.89044647885625e-13
6.58,1.36779216390511e-13
6.6,-1.24836283328467e-14
6.62,-1.24803472392531e-13
6.64,-1.83683592709866e-13
6.66,-1.93050806849651e-13
6.68,-1.66914782319696e-13
6.7,-1.22125950771153e-13
6.72,-7.12379298350175e-14
6.74,-2.33032574210409e-14
6.76,1.55333051459371e-14
6.78,4.22192412569709e-14
6.8,5.64813692502895e-14
6.82,5.97577938080165e-14
6.84,5.43636536129507e-14
6.86,4.39104229247425e-14
6.88,3.14846536520084e-14
6.9,1.94026637419724e-14
6.92,8.51165212304234e-15
6.94,-6.85998557926246e-19
6.96,-5.75418548924849e-15
6.98,-9.08992442817216e-15
7.0,-1.03399396821195e-14
7.02,-1.00112107005085e-14
7.04,-8.75592476580441e-15
7.06,-6.96055620204659e-15
7.08,-4.90442297514461e-15
7.1,-2.86109733844871e-15
7.12,-1.01659189760787e-15
7.14,5.61414723550752e-16
7.16,1.78798938654949e-15
7.18,2.6104037623132e-15
7.2,3.05130544434827e-15
7.22,3.15296126433088e-15
7.24,2.99112697567855e-15
7.26,2.73468489722336e-15
7.28,2.34238428415333e-15
7.3,1.89313028618032e-15
7.32,1.45083512730742e-15
7.34,9.65449355758033e-16
7.36,5.48052424185025e-16
7.38,1.89410836645847e-16
7.4,-1.30276965989818e-16
7.42,-3.64843388875785e-16
7.44,-5.36311664602234e-16
7.46,-6.47977774985421e-16
7.48,-7.0824647285888e-16
7.5,-7.12288589387648e-16
7.52,-6.78704371470219e-16
7.54,-6.17750504176164e-16
7.56,-5.19967659614862e-16
7.58,-4.18958196483125e-16
7.6,-3.07922805583592e-16
7.62,-1.85324582990681e-16
7.64,-8.39746295690535e-17
7.66,1.22850478812826e-17
7.68,9.67566438273054e-17
7.7,1.56813180647553e-16
7.72,2.00156515640301e-16
7.74,2.25256013707788e-16
7.76,2.31593753707763e-16
7.78,2.19788342417866e-16
7.8,2.00417263817949e-16
7.82,1.7023469631438e-16
7.84,1.30565370730646e-16
7.86,9.57823219708526e-17
7.88,5.85548435244377e-17
7.9,2.34665403929016e-17
7.92,-3.08722037249228e-18
7.94,-2.53054325412202e-17
7.96,-4.07560544983528e-17
7.98,-4.90507118105587e-17
8.0,-5.09576707809274e-17
8.02,-4.96289965381158e-17
8.04,-4.38061762563698e-17
8.06,-3.44075825807989e-17
8.08,-2.59714625730711e-17
8.1,-1.60902747377635e-17
8.12,-6.61849099580679e-18
8.14,5.54303256211097e-19
8.16,6.79168006460361e-18
8.18,1.1080234035889e-17
8.2,1.34122409750618e-17
8.22,1.40388354889969e-17
8.24,1.38174986969985e-17
8.26,1.23473311979986e-17
8.28,9.99005279269824e-18
8.3,7.88637317341149e-18
8.32,5.40325561677462e-18
8.34,3.09108623858699e-18
8.36,1.34649624316096e-18
8.38,-1.55767656259547e-19
8.4,-1.17136992407149e-18
8.42,-1.7304672787829e-18
8.44,-1.88883698773237e-18
8.46,-1.885245401734e-18
8.48,-1.60465237910829e-18
8.5,-1.15330435724496e-18
8.52,-7.76712790409566e-19
8.54,-3.31240389948762e-19
8.56,5.62523242947257e-20
8.58,3.25092048648437e-19
8.6,5.35258170075592e-19
8.62,6.53415877886206e-19
8.64,6.87484455144774e-19
8.66,6.47890627885145e-19
8.68,5.94403800852863e-19
8.7,4.97266818808896e-19
8.72,3.81185900269875e-19
8.74,2.88447291237108e-19
8.76,1.92684597707721e-19
8.78,1.14994536139803e-19
8.8,6.12279933001326e-20
8.82,2.34930699064357e-20
8.84,2.13133756473657e-22
8.86,-8.07903958668582e-21
8.88,-3.57166843930664e-21
8.9,5.85969813835016e-22
8.92,1.1182612081257e-20
8.94,2.33971065406359e-20
8.96,3.11384546847365e-20
8.98,3.85184804482735e-20
9.0,4.28923385806301e-20
9.02,4.39744477689173e-20
9.04,4.25323715114265e-20
9.06,4.01068450694424e-20
9.08,3.60401784826001e-20
9.1,3.08167153246642e-20
9.12,2.64688668508928e-20
9.14,2.19034088900835e-20
9.16,1.775141047338e-20
9.18,1.45905125871057e-20
9.2,1.19882568179875e-20
9.22,9.98574594175319e-21
9.24,8.58146845100475e-21
9.26,7.75461969857221e-21
9.28,6.99361243861368e-21
9.3,6.53990409312617e-21
9.32,6.28682555994404e-21
9.34,5.93077494682222e-21
9.36,5.64296851614626e-21
9.38,5.34153027478669e-21
9.4,4.97429944072006e-21
9.42,4.58633353584041e-21
9.44,4.19233100370057e-21
9.46,3.78991118603241e-21
9.48,3.38067575919054e-21
9.5,3.018726067674e-21
9.52,2.67772681258864e-21
9.54,2.36534349169275e-21
9.56,2.09764525165205e-21
9.58,1.86504863590818e-21
9.6,1.65579094438356e-21
9.62,1.46505657577611e-21
9.64,1.29800992034699e-21
9.66,1.15465097809622e-21
9.68,1.03497974902382e-21
9.7,9.35206049762141e-22
9.72,8.31079283634735e-22
9.74,7.41220554735296e-22
9.76,6.65629863063832e-22
9.78,6.04307208620342e-22
9.8,5.52774178951413e-22
9.82,4.9466133970495e-22
9.84,4.42854866782913e-22
9.86,3.97354760185298e-22
9.88,3.58161019912109e-22
9.9,3.23176534204773e-22
9.92,2.8769791133026e-22
9.94,2.55793337055489e-22
9.96,2.2746281138045e-22
9.98,2.02706334305154e-22
10.0,1.80448493267128e-22
