Time,Concentration
0.0,2.55298456585359e-36
0.02,3.37636254415186e-33
0.04,-1.41059400377145e-33
0.06,-3.7113506952099e-34
0.08,8.70531867119404e-34
0.1,-2.73753246838988e-34
0.12,9.65808375645402e-35
0.14,-2.62079237120516e-35
0.16,3.13671312600006e-37
0.18,1.14421312970871e-35
0.2,-1.20095423968192e-35
0.22,3.09626826256772e-35
0.24,1.85610256568046e-34
0.26,1.1017017834923e-33
0.28,2.99498502160086e-33
0.3,-2.2951199907077e-33
0.32,-6.30645705358102e-32
0.34,-3.3116616835904e-31
0.36,-1.12758268878769e-30
0.38,-2.92624056572593e-30
0.4,-6.14740612488413e-30
0.42,-1.05429424755938e-29
0.44,-1.32833277136241e-29
0.46,-3.03758315043556e-30
0.48,5.47887646624988e-29
0.5,2.43192486185574e-28
0.52,6.75392725096316e-28
0.54,1.09073247037264e-27
0.56,-1.47596643306994e-27
0.58,-2.13738062476603e-26
0.6,-1.05666340490336e-25
0.62,-3.22042372049858e-25
0.64,-4.36066202426828e-25
0.66,9.75994595335715e-25
0.68,8.51406338920286e-24
0.7,3.29859510806724e-23
0.72,9.42895429610108e-23
0.74,2.20135332172504e-22
0.76,4.18668889796501e-22
0.78,5.62652967289866e-22
0.8,-1.08747277112002e-22
0.82,-4.86954448877383e-21
0.84,-2.56290636399519e-20
0.86,-9.97301272972396e-20
0.88,-3.27567009667716e-19
0.9,-9.35926959942403e-19
0.92,-2.33309281560152e-18
0.94,-5.00842499206376e-18
0.96,-8.91945665094935e-18
0.98,-1.17809753196169e-17
1.0,-5.38404932600197e-18
1.02,3.44418512857368e-17
1.04,2.07534867988271e-16
1.06,1.09987722703796e-15
1.08,6.0857434730903e-15
1.1,3.26422874172178e-14
1.12,1.61402551399693e-13
1.14,7.29145007393873e-13
1.16,3.02552287998074e-12
1.18,1.16318688446519e-11
1.2,4.17693935531522e-11
1.22,1.41021086423751e-10
1.24,4.50095411016048e-10
1.26,1.36456543696874e-09
1.28,3.94700801266689e-09
1.3,1.09395305394361e-08
1.32,2.91773559172422e-08
1.34,7.50696860554668e-08
1.36,1.85522198287952e-07
1.38,4.2967857408205e-07
1.4,9.41364203344254e-07
1.42,1.97656318192202e-06
1.44,4.01249139317131e-06
1.46,7.91043746749072e-06
1.48,1.51765268982359e-05
1.5,2.83659931253616e-05
1.52,5.16871781480496e-05
1.54,9.18713255818225e-05
1.56,0.0001593757537831
1.58,0.000284583659782103
1.6,0.000485645485909982
1.62,0.000823658896490566
1.64,0.00129627151202384
1.66,0.00205274985430978
1.68,0.00306763505711951
1.7,0.00456359305717053
1.72,0.00651824977307358
1.74,0.00919893465351291
1.76,0.0126096689474981
1.78,0.0170195638480697
1.8,0.0224692986849271
1.82,0.0291799546186273
1.84,0.0372197361956389
1.86,0.046723015741354
1.88,0.0577484840513357
1.9,0.0703413215995896
1.92,0.0844835431541286
1.94,0.100175509737651
1.96,0.117240272530109
1.98,0.135698450482781
2.0,0.155199688350506
2.02,0.175789573082541
2.04,0.197041198016617
2.06,0.218975690397677
2.08,0.241195392216608
2.1,0.263679872522789
2.12,0.286131305807829
2.14,0.308493740989014
2.16,0.33059444759064
2.18,0.352368232295189
2.2,0.373748579019087
2.22,0.394690710781053
2.24,0.41518676476506
2.26,0.435226880906149
2.28,0.454815791585655
2.3,0.473977681476855
2.32,0.492708370018328
2.34,0.511030639520011
2.36,0.528938940967316
2.38,0.546441406116444
2.4,0.563534107883858
2.42,0.580215345269539
2.44,0.59647937438359
2.46,0.612319191461629
2.48,0.627725083079963
2.5,0.642690042181994
2.52,0.657205678288092
2.54,0.671269995694754
2.56,0.684885985824344
2.58,0.698053567052987
2.6,0.710772687743125
2.62,0.723046186344602
2.64,0.734894966274989
2.66,0.74630584853861
2.68,0.757278833135467
2.7,0.76785353890567
2.72,0.778025298635833
2.74,0.787784460888401
2.76,0.797154835258631
2.78,0.806175374077639
2.8,0.814817049356221
2.82,0.823079861094377
2.84,0.831054520584767
2.86,0.838692380559002
2.88,0.84599306233732
2.9,0.853016992315746
2.92,0.859781597161238
2.94,0.866258337895771
2.96,0.872457021367658
2.98,0.878414630752591
3.0,0.884467296578336
3.02,0.890368547651896
3.04,0.895703170500594
3.06,0.900805962311958
3.08,0.905708498128922
3.1,0.910458228957506
3.12,0.91509881865863
3.14,0.919651552594014
3.16,0.924129506843328
3.18,0.928541064096971
3.2,0.932891367742452
3.22,0.937182140958019
3.24,0.941410317739851
3.26,0.945565747580732
3.28,0.949633335499531
3.3,0.953598157762723
3.32,0.957448836460526
3.34,0.961176286381757
3.36,0.96476993310292
3.38,0.968217439591634
3.4,0.971508403724529
3.42,0.974639072887485
3.44,0.977605218921008
3.46,0.980394754561054
3.48,0.982995268465621
3.5,0.985404459351919
3.52,0.987623895127598
3.54,0.989646069580544
3.56,0.991458257150924
3.58,0.993065835842476
3.6,0.99448506486163
3.62,0.995721485453457
3.64,0.99677326552336
3.66,0.9976538237415
3.68,0.998385588622676
3.7,0.998984292344728
3.72,0.999458980848929
3.74,0.999818677700258
3.76,1.00008149076131
3.78,1.00026215641023
3.8,1.00037396050983
3.82,1.0004303470826
3.84,1.00044277927966
3.86,1.00042224833429
3.88,1.00037952892534
3.9,1.00032476543266
3.92,1.00026633146665
3.94,1.00021006280478
3.96,1.00015965810289
3.98,1.00011708692535
4.0,1.00008281575666
4.02,1.00005634935774
4.04,1.00003678050675
4.06,1.00002303193331
4.08,1.00001393537293
4.1,1.00000844871862
4.12,1.00000563087935
4.14,1.00000466361482
4.16,1.0000048384586
4.18,1.00000554885959
4.2,1.00000630992022
4.22,1.00000678901665
4.24,1.00000686428527
4.26,1.00000656022418
4.28,1.00000597789729
4.3,1.0000052365729
4.32,1.00000443722931
4.34,1.00000363833973
4.36,1.00000283768165
4.38,1.00000197033901
4.4,1.00000089005309
4.42,0.999999314348488
4.44,0.999996726430406
4.46,0.999992200540444
4.48,0.999984124662347
4.5,0.999969779435837
4.52,0.999944714790294
4.54,0.99990185183685
4.56,0.999830245010862
4.58,0.9997134582638
4.6,0.999527528020726
4.62,0.99923853401578
4.64,0.998799883233963
4.66,0.998149524443533
4.68,0.997207361606262
4.7,0.995873331134316
4.72,0.994026655455355
4.74,0.991526836314347
4.76,0.988103712642138
4.78,0.983731824823894
4.8,0.978144680898268
4.82,0.97136834934499
4.84,0.963115765072307
4.86,0.953391772977389
4.88,0.942067831176472
4.9,0.929151545141015
4.92,0.914628358981996
4.94,0.898621437775869
4.96,0.881150633549704
4.98,0.862462803942497
5.0,0.842635566040001
5.02,0.821920754277601
5.04,0.800525862546196
5.06,0.778572882585582
5.08,0.756431730726902
5.1,0.734073293383465
5.12,0.71183316898271
5.14,0.689702318580671
5.16,0.667863878232136
5.18,0.64635187449985
5.2,0.625216622845341
5.22,0.604496070498745
5.24,0.584182042317912
5.26,0.564283203407693
5.28,0.544791218468374
5.3,0.525697049750037
5.32,0.507000090241389
5.34,0.488698055044622
5.36,0.470799287039536
5.38,0.453304450463943
5.4,0.436225305943038
5.42,0.419562497030994
5.44,0.403325837729777
5.46,0.387521282530479
5.48,0.372155121651415
5.5,0.35723500388838
5.52,0.342760785520051
5.54,0.328736022657496
5.56,0.315158911260947
5.58,0.302028353355243
5.6,0.28934224406024
5.62,0.277098697993436
5.64,0.265291122338212
5.66,0.253918674908106
5.68,0.242970358185073
5.7,0.232445228383598
5.72,0.22233088864341
5.74,0.21262033980907
5.76,0.203303734797116
5.78,0.194364074029321
5.8,0.185798507399033
5.82,0.177578072103765
5.84,0.169703306550099
5.86,0.162146935849171
5.88,0.154900189500383
5.9,0.147945120079465
5.92,0.141258863489231
5.94,0.134836472925627
5.96,0.128640776131441
5.98,0.122674505608687
6.0,0.116905102918484
6.02,0.111325875369593
6.04,0.105917021718591
6.06,0.100659740326989
6.08,0.0955486359059643
6.1,0.0905546521332518
6.12,0.0856817648356742
6.14,0.0809080057214172
6.16,0.0762332825455423
6.18,0.0716482179061608
6.2,0.0671521852921943
6.22,0.062744085519203
6.24,0.0584301723135604
6.26,0.0542116793745369
6.28,0.0501010111738365
6.3,0.0461026289541498
6.32,0.0422284958647242
6.34,0.0384898976655705
6.36,0.0348918563523037
6.38,0.0314540765292567
6.4,0.0281743093748799
6.42,0.0250695947572235
6.44,0.0221402976023981
6.46,0.0193958495997927
6.48,0.0168399101614156
6.5,0.0144753402777522
6.52,0.0123074626054301
6.54,0.0103351818239182
6.56,0.0085601827136948
6.58,0.00697981958256009
6.6,0.00559054872066639
6.62,0.00438416956131807
6.64,0.00335624714297252
6.66,0.00248800718611199
6.68,0.00177894912271801
6.7,0.00120285503968061
6.72,0.000757154430571239
6.74,0.000420093629888157
6.76,0.000172938507888316
6.78,7.7812898708325e-06
6.8,-9.58896463152963e-05
6.82,-0.000151408017487912
6.84,-0.000168610898844232
6.86,-0.00015992562615844
6.88,-0.000137430743042594
6.9,-0.000104366738117363
6.92,-6.81120515933455e-05
6.94,-3.45592628335612e-05
6.96,-5.27716286298407e-06
6.98,1.76441725947643e-05
7.0,3.31081829702754e-05
7.02,4.14169550229221e-05
7.04,4.35600674052243e-05
7.06,4.07626891005005e-05
7.08,3.46322709758676e-05
7.1,2.67019764115687e-05
7.12,1.82819511834693e-05
7.14,1.04100820725316e-05
7.16,3.89364144749657e-06
7.18,-8.50521581841974e-07
7.2,-3.83275874376431e-06
7.22,-5.35245960631464e-06
7.24,-5.76006504745064e-06
7.26,-5.41653927499041e-06
7.28,-4.64398951030633e-06
7.3,-3.69841348144028e-06
7.32,-2.76510202206624e-06
7.34,-1.96238094374302e-06
7.36,-1.32545817315477e-06
7.38,-8.47336159150004e-07
7.4,-5.08982025862243e-07
7.42,-2.85578937460361e-07
7.44,-1.48845881749318e-07
7.46,-7.29106240260683e-08
7.48,-3.72842268777605e-08
7.5,-2.43860979745629e-08
7.52,-1.95560556679356e-08
7.54,-1.52835625078522e-08
7.56,-9.74486136393952e-09
7.58,-2.58852485693085e-09
7.6,5.06356296114547e-09
7.62,1.20950572043407e-08
7.64,1.760201374833e-08
7.66,2.09874135318711e-08
7.68,2.21090969096183e-08
7.7,2.12277122250921e-08
7.72,1.89013782736986e-08
7.74,1.56962633171759e-08
7.76,1.21548775929616e-08
7.78,8.75207891286555e-09
7.8,5.77001855675296e-09
7.82,3.37493806732074e-09
7.84,1.62408473023029e-09
7.86,4.7208059622444e-10
7.88,-1.85055883386691e-10
7.9,-4.87242852804742e-10
7.92,-5.64072119871215e-10
7.94,-5.19121575786991e-10
7.96,-4.30367878775164e-10
7.98,-3.40729164762808e-10
8.0,-2.6834428558786e-10
8.02,-2.1806820884319e-10
8.04,-1.84968795685976e-10
8.06,-1.62500414057284e-10
8.08,-1.44538442986981e-10
8.1,-1.26688299438387e-10
8.12,-1.06934137457763e-10
8.14,-8.45435775351315e-11
8.16,-6.03203738378249e-11
8.18,-3.61421183425109e-11
8.2,-1.41414408382395e-11
8.22,3.8743186703635e-12
8.24,1.68767786312611e-11
8.26,2.44106313903807e-11
8.28,2.66626766568752e-11
8.3,2.44874231598748e-11
8.32,1.92779584582646e-11
8.34,1.27164955307223e-11
8.36,6.09325102317345e-12
8.38,4.73995413469776e-13
8.4,-3.48616163323517e-12
8.42,-5.64452757470997e-12
8.44,-6.16928938035391e-12
8.46,-5.49567830675812e-12
8.48,-4.13249932912661e-12
8.5,-2.55652266523583e-12
8.52,-1.14968891624319e-12
8.54,-1.10032696550911e-13
8.56,4.93083368774946e-13
8.58,7.04135452565608e-13
8.6,6.32873599846117e-13
8.62,4.06283448113269e-13
8.64,1.48533771795509e-13
8.66,-5.83167889020679e-14
8.68,-1.829253093979e-13
8.7,-2.27067055600546e-13
8.72,-2.11968643923823e-13
8.74,-1.61651815880105e-13
8.76,-1.036381678153e-13
8.78,-4.81699486776627e-14
8.8,-2.26003738277993e-15
8.82,3.0695604464251e-14
8.84,5.19249312967545e-14
8.86,6.28553224175152e-14
8.88,6.62906065880435e-14
8.9,6.41855770524469e-14
8.92,5.77679490715176e-14
8.94,4.84991044013315e-14
8.96,3.75489076024807e-14
8.98,2.56512704527417e-14
9.0,1.35604878451617e-14
9.02,2.15705255679344e-15
9.04,-7.16123470004426e-15
9.06,-1.46865492505264e-14
9.08,-2.03034842902457e-14
9.1,-2.37786089797558e-14
9.12,-2.5251534333819e-14
9.14,-2.51061404775912e-14
9.16,-2.34710872542472e-14
9.18,-2.01927461385313e-14
9.2,-1.66747287958608e-14
9.22,-1.24499585628345e-14
9.24,-7.68385065791889e-15
9.26,-3.73608806810677e-15
9.28,9.83465040994664e-17
9.3,3.38819052969647e-15
9.32,5.66436728699923e-15
9.34,7.25665690799372e-15
9.36,8.07397716793665e-15
9.38,8.11627129040458e-15
9.4,7.41757776749343e-15
9.42,6.51835015211773e-15
9.44,5.1646112765078e-15
9.46,3.54352917855726e-15
9.48,2.1468710474357e-15
9.5,6.94809130236085e-16
9.52,-5.54789185812228e-16
9.54,-1.46889421017539e-15
9.56,-2.17347674350799e-15
9.58,-2.58072349764043e-15
9.6,-2.7122733804482e-15
9.62,-2.5970997691777e-15
9.64,-2.3816296437864e-15
9.66,-1.9923570184201e-15
9.68,-1.51809097399136e-15
9.7,-1.08517928008696e-15
9.72,-6.11486208343131e-16
9.74,-2.10294311021086e-16
9.76,1.03748286458108e-16
9.78,3.64489612978101e-16
9.8,5.247559167985e-16
9.82,6.05143547128129e-16
9.84,6.15313909849812e-16
9.86,5.86482247005286e-16
9.88,5.01631713155505e-16
9.9,3.945165547742e-16
9.92,2.89738996659044e-16
9.94,1.67320592219401e-16
9.96,6.75728537350176e-17
9.98,-1.55508058014787e-17
10.0,-8.72183997969771e-17
