Time,Concentration
2.94,0.705265643916099
2.96,0.710604904027682
2.98,0.715718892915032
3.0,0.720617106233241
3.02,0.725311442674848
3.04,0.729812576505936
3.06,0.734129500798566
3.08,0.738273712541349
3.1,0.742258669330889
3.12,0.746089755000243
3.14,0.749775394804454
3.16,0.753324084971959
3.18,0.75674250787441
3.2,0.760034657085024
3.22,0.76320613480885
3.24,0.766263107822975
3.26,0.769208340484838
3.28,0.772045537843138
3.3,0.774779230604527
3.32,0.777413114951235
3.34,0.779949166893973
3.36,0.782390593942932
3.38,0.784740193550013
3.4,0.786998969291223
3.42,0.789167625843399
3.44,0.791246463064423
3.46,0.793231388283801
3.48,0.795118640031989
3.5,0.796901742380389
3.52,0.798567819451477
3.54,0.800097165908379
3.56,0.801471997883721
3.58,0.802663496307537
3.6,0.803621907771824
3.62,0.804304118466124
3.64,0.804657046168382
3.66,0.804605600880656
3.68,0.804042718722721
3.7,0.80290517541745
3.72,0.801088103063327
3.74,0.798459934134628
3.76,0.794920253957122
3.78,0.790384080323321
3.8,0.784749796698376
3.82,0.777937516835964
3.84,0.769928609552672
3.86,0.760692233206962
3.88,0.750225597418232
3.9,0.738576052024466
3.92,0.725795466219212
3.94,0.711971845720699
3.96,0.697262146918775
3.98,0.681785509929352
4.0,0.665678067452239
4.02,0.649107359451397
4.04,0.63228316293687
4.06,0.615302113417781
4.08,0.598322483693843
4.1,0.581491206376429
4.12,0.564877859498707
4.14,0.548536127560009
4.16,0.532511816956507
4.18,0.516824716536516
4.2,0.501470135381543
4.22,0.486446977355865
4.24,0.471744720669959
4.26,0.45735287017758
4.28,0.443264655892285
4.3,0.429471298346493
4.32,0.415972194747491
4.34,0.402768742020374
4.36,0.389861026151682
4.38,0.377248116832448
4.4,0.364927615672843
4.42,0.352896010802345
4.44,0.341147558376341
4.46,0.329672246276222
4.48,0.318458868709489
4.5,0.307504027664745
4.52,0.296809410615388
4.54,0.286373732898034
4.56,0.276197610780483
4.58,0.266281112851285
4.6,0.256624459676849
4.62,0.247227527970617
4.64,0.238094209155319
4.66,0.229228028633564
4.68,0.220626307007692
4.7,0.212295925520097
4.72,0.204237166208646
4.74,0.19644823200774
4.76,0.188929144691211
4.78,0.181679895227745
4.8,0.174699858432455
4.82,0.167985738316057
4.84,0.161539267790059
4.86,0.155355975670162
4.88,0.149429521359474
4.9,0.143764094455342
4.92,0.138346192800478
4.94,0.133172164786791
4.96,0.128247085666034
4.98,0.123544565352445
5.0,0.119072108111972
5.02,0.114827889786764
5.04,0.110767472885044
5.06,0.106913055878187
5.08,0.103250193511162
5.1,0.0997476243791024
5.12,0.0964240652824107
5.14,0.0932509861769409
5.16,0.090212346625387
5.18,0.087322988109483
5.2,0.0845475663622098
5.22,0.0818906348589185
5.24,0.0793574911975982
5.26,0.0769141637740498
5.28,0.0745768865418766
5.3,0.0723401639304689
5.32,0.0701855655136244
5.34,0.0681233298316747
5.36,0.0661483193724154
5.38,0.0642556732054412
5.4,0.062449029428959
5.42,0.0607223376380775
5.44,0.0590752349040033
5.46,0.0575093590878742
5.48,0.0560210950046948
5.5,0.0546119020785435
5.52,0.0532810301727506
5.54,0.0520236248643461
5.56,0.0508422255692126
5.58,0.0497344616172243
5.6,0.048696836772608
5.62,0.0477316372898006
5.64,0.0468334794739926
5.66,0.0460007790301088
5.68,0.0452356233846352
5.7,0.044527999642099
5.72,0.0438806236717565
5.74,0.04329355976815
5.76,0.042756188697589
5.78,0.0422737923913043
5.8,0.0418426797634437
5.82,0.0414545456595737
5.84,0.0411143244810471
5.86,0.0408159082760997
5.88,0.0405556748160116
5.9,0.0403368940427844
5.92,0.0401496224678892
5.94,0.0399949841367935
5.96,0.0398745566138321
5.98,0.0397764672230882
6.0,0.0397063679601206
6.02,0.0396618575442677
6.04,0.0396345330736514
6.06,0.0396290344757846
6.08,0.0396408818691923
6.1,0.039665651039112
6.12,0.0397066047245107
6.14,0.0397580407223767
6.16,0.0398195065038983
6.18,0.0398926011463861
6.2,0.0399695209709051
6.22,0.0400533284623165
6.24,0.04014351671926
6.26,0.0402352866178439
6.28,0.0403311361940862
6.3,0.0404292921793672
6.32,0.0405270353093911
6.34,0.040626125916426
6.36,0.0407238404226345
6.38,0.0408193109829906
6.4,0.0409136265703943
6.42,0.0410040399439422
6.44,0.0410912596172088
6.46,0.0411753361060918
6.48,0.041253275969921
6.5,0.0413265617948659
6.52,0.0413946936696369
6.54,0.0414565019233062
6.56,0.0415126763106541
6.58,0.0415626275802637
6.6,0.0416059876673949
6.62,0.0416430811820107
6.64,0.0416735217453618
6.66,0.0416973468243751
6.68,0.0417146245922965
6.7,0.0417249671868479
6.72,0.0417285585547141
6.74,0.0417253983239655
6.76,0.041715485135784
6.78,0.041698819736057
6.8,0.0416754604150296
6.82,0.0416454672247719
6.84,0.0416087965023696
6.86,0.0415660547896974
6.88,0.0415173022110888
6.9,0.0414623626595571
6.92,0.041402244438188
6.94,0.041336563363675
6.96,0.0412653953708804
6.98,0.041189496367121
7.0,0.0411084748094146
7.02,0.0410223631076053
7.04,0.0409312129318687
7.06,0.0408349911589432
7.08,0.0407339730103605
7.1,0.0406282530411393
7.12,0.040517717806394
7.14,0.0404023563681206
7.16,0.0402821713989394
7.18,0.0401572035648456
7.2,0.040027966980019
7.22,0.0398942080840284
7.24,0.0397561056282727
7.26,0.0396140946014236
7.28,0.0394679203613151
7.3,0.0393176678505039
7.32,0.039163392880432
7.34,0.0390050473055373
7.36,0.0388440259518671
7.38,0.0386802163931787
7.4,0.0385133404777919
7.42,0.0383434546837774
7.44,0.0381705323258891
7.46,0.0379947144975692
7.48,0.0378165397110924
7.5,0.0376357140752594
7.52,0.0374525184224875
7.54,0.0372672544157433
7.56,0.0370797056948932
7.58,0.0368899950661888
7.6,0.0366981371797431
7.62,0.0365040951381943
7.64,0.0363088478902721
7.66,0.0361120337884881
7.68,0.0359135960401115
7.7,0.0357134963288452
7.72,0.0355117544062324
7.74,0.0353084041045206
7.76,0.0351035014938916
7.78,0.0348970109703325
7.8,0.0346892156473617
7.82,0.0344802200080811
7.84,0.0342699037775372
7.86,0.0340585309947346
7.88,0.0338460407830692
7.9,0.0336324132477946
7.92,0.0334178304273101
7.94,0.0332022029129478
7.96,0.0329857938873713
7.98,0.0327692696019753
8.0,0.0325522428119568
8.02,0.0323345297389477
8.04,0.0321160035166507
8.06,0.0318967713102562
8.08,0.0316780230874036
8.1,0.031459682768827
8.12,0.0312415021648302
8.14,0.0310233817286745
8.16,0.0308053683212474
8.18,0.030587578866059
8.2,0.0303704798906428
8.22,0.0301538182354947
8.24,0.0299379113428756
8.26,0.0297231145838364
8.28,0.0295091764077483
8.3,0.0292961025994071
8.32,0.0290838939679736
8.34,0.0288725487157939
8.36,0.0286635618616009
8.38,0.0284563987102735
8.4,0.028250922731984
8.42,0.028046790374909
8.44,0.0278441778965725
8.46,0.0276431207832557
8.48,0.0274436801664159
8.5,0.0272458175848148
8.52,0.0270495296017353
8.54,0.0268548148592161
8.56,0.0266616748616631
8.58,0.0264700727698112
8.6,0.0262800165609796
8.62,0.0260915510597878
8.64,0.0259053100575382
8.66,0.025720983541903
8.68,0.0255384471224342
8.7,0.0253573731346596
8.72,0.025177950700776
8.74,0.0250003247884068
8.76,0.0248246004243758
8.78,0.0246506906479707
8.8,0.0244785111819015
8.82,0.0243080659834567
8.84,0.0241393733257608
8.86,0.0239728948120661
8.88,0.0238084149672819
8.9,0.0236459808680477
8.92,0.0234857917155153
8.94,0.0233277400167303
8.96,0.0231718759010589
8.98,0.0230182578300744
9.0,0.0228668449430141
9.02,0.0227177069113762
9.04,0.0225708549444273
9.06,0.0224262666593945
9.08,0.0222839203263078
9.1,0.0221438234571267
9.12,0.0220060178809014
9.14,0.0218708005197164
9.16,0.0217380197502486
9.18,0.0216077000835911
9.2,0.021479885407963
9.22,0.0213545483574536
9.24,0.021231877193057
9.26,0.0211119513289319
9.28,0.0209946858684482
9.3,0.0208800640129315
9.32,0.0207680891606021
9.34,0.0206587695573294
9.36,0.0205522099589377
9.38,0.0204483593328413
9.4,0.020347184463456
9.42,0.0202485942819342
9.44,0.0201526409937781
9.46,0.0200593753251151
9.48,0.0199688358061435
9.5,0.019880991136719
9.52,0.0197958007930163
9.54,0.019713265976913
9.56,0.0196333958289188
9.58,0.0195563778523308
9.6,0.0194821264568763
9.62,0.0194106093676498
9.64,0.0193416910803351
9.66,0.0192754443152871
9.68,0.0192118148449166
9.7,0.0191507368131912
9.72,0.0190922556892322
9.74,0.0190363368704576
9.76,0.01898297404747
9.78,0.0189321787075651
9.8,0.0188836449591533
9.82,0.0188374748336213
9.84,0.0187936938993154
9.86,0.0187523332853824
9.88,0.0187133771688537
9.9,0.0186767139438342
9.92,0.0186421359067178
9.94,0.0186097714429803
9.96,0.018579582831178
9.98,0.0185515531282422
10.0,0.0185256998542694
