Time,Concentration
0.0,0.0
0.02,2.63224945866842e-44
0.04,-4.61026686927492e-40
0.06,-1.80514972199117e-39
0.08,-6.65017439534755e-39
0.1,-2.50992956038513e-38
0.12,-9.17566953795343e-38
0.14,-3.1572822473639e-37
0.16,-1.02115811293406e-36
0.18,-3.1340104790466e-36
0.2,-9.24269158968323e-36
0.22,-2.6496386688275e-35
0.24,-7.70666765751686e-35
0.26,-2.23051146727357e-34
0.28,-6.51913997775632e-34
0.3,-1.94402580551487e-33
0.32,-2.80021436717674e-25
0.34,-1.44011023017067e-24
0.36,-3.09483750794878e-24
0.38,-5.14793296912875e-24
0.4,-8.15553822393211e-24
0.42,-1.14284511509141e-23
0.44,-1.40036082224416e-23
0.46,-2.46657010681738e-24
0.48,4.08700435070989e-23
0.5,2.06590527206613e-22
0.52,7.50835704732481e-22
0.54,1.91918368420616e-21
0.56,6.32380185472289e-21
0.58,1.73841365826663e-20
0.6,4.57269765185015e-20
0.62,1.42279922180599e-19
0.64,3.64306002580372e-19
0.66,1.14928275517039e-18
0.68,3.53691244503074e-18
0.7,9.16768800297816e-18
0.72,3.13805155806835e-17
0.74,8.7178121119477e-17
0.76,2.51198393481055e-16
0.78,7.64671261623962e-16
0.8,1.84074522757985e-15
0.82,5.71234775499971e-15
0.84,1.51225627507996e-14
0.86,3.74457232034914e-14
0.88,1.02990320438316e-13
0.9,2.39436186467685e-13
0.92,6.08163166764266e-13
0.94,1.47172890229136e-12
0.96,3.19192636969408e-12
0.98,7.80780405121398e-12
1.0,1.53262638439151e-11
1.02,2.98534504270534e-11
1.04,6.02716435238129e-11
1.06,1.17748413451241e-10
1.08,2.18315279197382e-10
1.1,4.0420455127963e-10
1.12,7.39777072328605e-10
1.14,1.33949572436949e-09
1.16,2.40689931984134e-09
1.18,4.28504719023227e-09
1.2,7.5786087205934e-09
1.22,1.32459600453281e-08
1.24,2.30254836817229e-08
1.26,3.95106962562618e-08
1.28,6.73577829862576e-08
1.3,1.13061015038352e-07
1.32,1.8747654702512e-07
1.34,3.06124520975692e-07
1.36,4.94353819357195e-07
1.38,7.90487817856559e-07
