Time,Concentration
5.64,0.00297353554650681
5.66,0.00217612899573033
5.68,0.00151204829900952
5.7,0.000985314654380995
5.72,0.00057116285453631
5.74,0.000265064881926407
5.76,4.71918306784738e-05
5.78,-9.77605564704842e-05
5.8,-0.00017956403668797
5.82,-0.000218766209905017
5.84,-0.000223783649780142
5.86,-0.000204495823786094
5.88,-0.000171486061717056
5.9,-0.000133454790979602
5.92,-9.35542610200298e-05
5.94,-5.6385325055494e-05
5.96,-2.50898712477922e-05
5.98,-7.62680484730222e-07
6.0,1.66823075801755e-05
6.02,2.74918384385547e-05
6.04,3.2471189780325e-05
6.06,3.27205434048722e-05
6.08,2.94913100043061e-05
6.1,2.40632236003419e-05
6.12,1.76087457807131e-05
6.14,1.11400132414021e-05
6.16,5.438219768988e-06
6.18,9.81616833826359e-07
6.2,-2.13168782736548e-06
6.22,-4.00837975212594e-06
6.24,-4.86443489497576e-06
6.26,-4.96287012162829e-06
6.28,-4.54376939248523e-06
6.3,-3.81531847093869e-06
6.32,-2.98525368992696e-06
6.34,-2.20358759808982e-06
6.36,-1.54345530779775e-06
6.38,-1.02873587949649e-06
6.4,-6.52097102804889e-07
6.42,-3.95097719284743e-07
6.44,-2.29568406194461e-07
6.46,-1.3124664585641e-07
6.48,-7.78497040366647e-08
6.5,-5.01971358599504e-08
6.52,-3.36776078800179e-08
6.54,-2.04309063029522e-08
6.56,-8.59178982311281e-09
6.58,2.3884765930384e-09
6.6,1.19379727217781e-08
6.62,1.93525126730323e-08
6.64,2.4074716602736e-08
6.66,2.59587935856263e-08
6.68,2.52760725191021e-08
6.7,2.26973466206509e-08
6.72,1.89313057052916e-08
6.74,1.4721687089848e-08
6.76,1.06540716798891e-08
6.78,7.10275925068056e-09
6.8,4.27677290408311e-09
6.82,2.21287618845487e-09
6.84,8.57586619673323e-10
6.86,7.79189325557366e-11
6.88,-2.77419623330387e-10
6.9,-3.70831404698678e-10
6.92,-3.25340990697642e-10
6.94,-2.29195286184805e-10
6.96,-1.41807373746216e-10
6.98,-8.62112461760156e-11
7.0,-6.66160232918718e-11
7.02,-7.47936828898668e-11
7.04,-9.66159305604098e-11
7.06,-1.16306210088754e-10
7.08,-1.24110744648982e-10
7.1,-1.159152852341e-10
7.12,-9.37286949214268e-11
7.14,-6.32794211736098e-11
7.16,-3.19768798486513e-11
7.18,-5.90024973890617e-12
7.2,1.12511757760349e-11
7.22,1.86044115595917e-11
7.24,1.80023196870521e-11
7.26,1.27002843856095e-11
7.28,6.01796791186059e-12
7.3,2.06891410163231e-13
7.32,-3.39064290585504e-12
7.34,-4.6301411294869e-12
7.36,-4.09118884689375e-12
7.38,-2.68581128010258e-12
7.4,-1.16521766248961e-12
7.42,-6.47401545214422e-14
7.44,4.56369796370009e-13
7.46,5.03518040056232e-13
7.48,3.21322023125066e-13
7.5,9.22471500854738e-14
7.52,-6.91637718810272e-14
7.54,-1.34162283534584e-13
7.56,-1.27101371835185e-13
7.58,-9.58800356499739e-14
7.6,-7.4587027916712e-14
7.62,-7.48111559350036e-14
7.64,-9.0623087234959e-14
7.66,-1.08415394470433e-13
7.68,-1.13619580695018e-13
7.7,-9.90073801991896e-14
7.72,-6.61528728056568e-14
7.74,-2.40946150105348e-14
7.76,1.68679001192516e-14
7.78,4.79710257746515e-14
7.8,6.52875479956931e-14
7.82,6.99966648964335e-14
7.84,6.54122456895698e-14
7.86,5.40575963998187e-14
7.88,3.93527586083321e-14
7.9,2.42998438202156e-14
7.92,1.11820075557534e-14
7.94,4.96987894030624e-16
7.96,-7.17157503948799e-15
7.98,-1.19026908873456e-14
8.0,-1.41464329215185e-14
8.02,-1.43367803276795e-14
8.04,-1.2923230032679e-14
8.06,-1.04380826342176e-14
8.08,-7.43917790057077e-15
8.1,-4.34792785793085e-15
8.12,-1.43647594332718e-15
8.14,1.00634449076149e-15
8.16,2.79760859286435e-15
8.18,3.88821704708595e-15
8.2,4.34382640922176e-15
8.22,4.25445608629663e-15
8.24,3.76820347987954e-15
8.26,3.05551700361295e-15
8.28,2.29291147497354e-15
8.3,1.54880254302795e-15
8.32,8.19359630204063e-16
8.34,2.3253552604292e-16
8.36,-2.7548577152062e-16
8.38,-6.61769310209005e-16
8.4,-9.03358235497224e-16
8.42,-1.02066334647442e-15
8.44,-1.05674529829302e-15
8.46,-9.93225613437927e-16
8.48,-8.60301589791958e-16
8.5,-7.13395423074295e-16
8.52,-5.19843292715647e-16
8.54,-3.4306889662045e-16
8.56,-1.80266167091007e-16
8.58,-2.51867048376084e-17
8.6,8.38581081573368e-17
8.62,1.6574751169338e-16
8.64,2.18530986059548e-16
8.66,2.41021475909997e-16
8.68,2.34214177310991e-16
8.7,2.17965365499589e-16
8.72,1.843288287059e-16
8.74,1.40287187239324e-16
8.76,1.00615386272642e-16
8.78,5.67786688854431e-17
8.8,2.02307689920352e-17
8.82,-9.04919019682378e-18
8.84,-3.30112182402742e-17
8.86,-4.77896316782056e-17
8.88,-5.52673741583444e-17
8.9,-5.71049529903794e-17
8.92,-5.44434096208139e-17
8.94,-4.63741809065945e-17
8.96,-3.85699600615286e-17
8.98,-2.89171293291368e-17
9.0,-1.85556718511206e-17
9.02,-1.04250518040774e-17
9.04,-2.85903161491571e-18
9.06,2.81517995077266e-18
9.08,6.54105397937653e-18
9.1,8.68036825530847e-18
9.12,9.57559419360994e-18
9.14,9.06178204309191e-18
9.16,7.78859611829011e-18
9.18,6.25685930217762e-18
9.2,4.08559987142235e-18
9.22,2.39153350759413e-18
9.24,7.90537803755307e-19
9.26,-6.29342520988717e-19
9.28,-1.5210896150951e-18
9.3,-2.07793997870831e-18
9.32,-2.34030369649635e-18
9.34,-2.31178324758538e-18
9.36,-2.01081708320449e-18
9.38,-1.71212179738869e-18
9.4,-1.28481645452346e-18
9.42,-8.47948705419701e-19
9.44,-5.03935765665202e-19
9.46,-1.77989962645892e-19
9.48,3.93379844820354e-20
9.5,1.76505159226138e-19
9.52,2.46292898085442e-19
9.54,2.66775940070546e-19
9.56,2.28057495441853e-19
9.58,1.75104733712454e-19
9.6,1.14123356701303e-19
9.62,3.61234719039315e-20
9.64,-1.47120624780456e-20
9.66,-5.92110991987839e-20
9.68,-9.16156503000656e-20
9.7,-1.06421098092898e-19
9.72,-1.07501637644903e-19
9.74,-1.02752053550623e-19
9.76,-8.9934918551605e-20
9.78,-7.14904445437197e-20
9.8,-5.63704886212903e-20
9.82,-3.97511947536554e-20
9.84,-2.60762874931121e-20
9.86,-1.61871466995629e-20
9.88,-8.73388045966842e-21
9.9,-4.17560063110405e-21
9.92,-2.29810116945914e-21
9.94,-2.09007643403458e-21
9.96,-2.48089290850903e-21
9.98,-4.199285322046e-21
10.0,-5.36545520701751e-21
