DATE	ELAPSED_TIME_DAYS	PROVINCE_STATE	CONFIRMED	DEATHS	RECOVERED	PEOPLE_TESTED	PEOPLE_HOSPITALIZED	INCIDENT_RATE	TESTING_RATE	HOSPITALIZATION_RATE
2020-04-29 23:59:00	17	South Dakota	2373	13	1492.0	16833.0	165.0	322.4657966114592	2287.428046506825	6.95322376738306
2020-04-29 23:59:00	17	Tennessee	10366	195	5140.0	168549.0	1013.0	157.89965131382232	2567.4154282552026	9.77233262589234
2020-04-29 23:59:00	17	Texas	27542	803	12507.0	314790.0		118.5882993371072	1369.5715136782471	
2020-04-29 23:59:00	17	Utah	4497	45	1790.0	105778.0	383.0	156.91504395505467	3690.94052023077	8.516788970424727
2020-04-29 23:59:00	17	Vermont	862	47		15429.0		141.17469795657	2526.89607282125	
2020-04-29 23:59:00	17	Virgin Islands	57	4	51.0	794.0		53.13793489204609	740.2021106014843	
2020-04-29 23:59:00	17	Virginia	14962	522	2042.0	85940.0	3608.0	189.21923353690232	1086.8534240182719	24.114423205453814
2020-04-29 23:59:00	17	Washington	14070	828		182515.0		186.3723528867117	2417.608385722685	
2020-04-29 23:59:00	17	West Virginia	1110	38	504.0	43071.0		83.90035359085955	3255.560477037758	
2020-04-29 23:59:00	17	Wisconsin	6520	308		73150.0	1489.0	126.00078344658908	1413.643759067177	22.837423312883434
2020-04-29 23:59:00	17	Wyoming	545	7	362.0	9217.0	56.0	109.60501970879255	1853.6320489099828	10.275229357798166
2020-04-29 23:59:00	17	Recovered	0	0	120720.0					
2020-04-30 23:59:00	18	Alabama	7187	272	0.0	135127.0	978.0	151.16561528222945	2755.902540899436	13.797968397291195
2020-04-30 23:59:00	18	Alaska	355	9	252.0	19119.0		59.389476184820055	3198.499704725562	
2020-04-30 23:59:00	18	American Samoa	0	0	0.0	3.0		0.0	5.3917075537822825	
2020-04-30 23:59:00	18	Arizona	7655	320	1499.0	93389.0	1169.0	105.16963360438385	986.2452407477856	15.27106466361855
2020-04-30 23:59:00	18	Arkansas	3281	61	1305.0	48379.0	402.0	126.72714498535551	1868.6170518886047	12.252362084730265
2020-04-30 23:59:00	18	California	50549	2029	0.0	625337.0		127.85453810922189	1594.8967344425794	
2020-04-30 23:59:00	18	Colorado	15284	777	2415.0	71059.0	2621.0	269.71068217708967	1253.949971527206	17.14865218529181
2020-04-30 23:59:00	18	Connecticut	27700	2257	0.0	97133.0		776.9360503095543	2724.4090026973986	
2020-04-30 23:59:00	18	Delaware	4734	212	1275.0	21820.0		486.154756183223	2240.789349370073	
2020-04-30 23:59:00	18	Diamond Princess	49	0	0.0					
2020-04-30 23:59:00	18	District of Columbia	4323	224	660.0	20079.0		612.5407191508596	2845.062479720127	
2020-04-30 23:59:00	18	Florida	33690	1268	0.0	625640.0	5795.0	158.6710552628349	2912.9698347642493	17.20094983674681
2020-04-30 23:59:00	18	Georgia	26264	1132	0.0	149044.0	5156.0	259.02931270146047	1469.9499269828086	19.631434663417608
2020-04-30 23:59:00	18	Grand Princess	103	3	0.0					
2020-04-30 23:59:00	18	Guam	145	5	131.0	2108.0		88.29134927448868	1283.5735466939454	
2020-04-30 23:59:00	18	Hawaii	618	16	516.0	30640.0	69.0	43.650664719103034	2164.1688786299624	11.16504854368932
2020-04-30 23:59:00	18	Idaho	1984	60	1121.0	28693.0	175.0	123.19178489621528	1781.6239334814036	8.820564516129034
2020-04-30 23:59:00	18	Illinois	52918	2355	0.0	269867.0		450.9165361313938	2299.5482228385586	
2020-04-30 23:59:00	18	Indiana	17835	1161	0.0	94998.0		272.5399809351904	1451.6822600998714	
2020-04-30 23:59:00	18	Iowa	7145	162	2697.0	42667.0		272.6357292843589	1628.0683920749814	
2020-04-30 23:59:00	18	Kansas	4413	134	272.0	31626.0	523.0	180.9727995380744	1296.9512255135146	11.851348289145706
2020-04-30 23:59:00	18	Kentucky	4708	240	1668.0	54101.0	1359.0	137.52799562294078	1580.3742759551226	28.86576040781648
2020-04-30 23:59:00	18	Louisiana	28001	1905	17303.0	161309.0		609.0793963194646	3508.802840644853	
2020-04-30 23:59:00	18	Maine	1095	53	631.0	20641.0	170.0	93.27039214450352	1758.1681865339701	15.525114155251144
2020-04-30 23:59:00	18	Maryland	21742	1140	1432.0	114359.0	4559.0	365.821546320374	1924.1553774101574	20.96863214055745
2020-04-30 23:59:00	18	Massachusetts	62205	3562	0.0	275647.0	5942.0	906.2801037097386	4015.96964467934	9.552286793666104
2020-04-30 23:59:00	18	Michigan	41379	3789	8342.0	180267.0		519.363058236214	2262.597462941772	
2020-04-30 23:59:00	18	Minnesota	5136	343	2172.0	70276.0	1044.0	103.8321251257974	1420.7372323482355	20.32710280373832
2020-04-30 23:59:00	18	Mississippi	6815	261	3413.0	66340.0	1175.0	235.38912257020743	2291.374085298248	17.24137931034483
2020-04-30 23:59:00	18	Missouri	7953	351	0.0	80687.0		133.42535552788522	1377.0390971448544	
2020-04-30 23:59:00	18	Montana	453	16	392.0	13914.0	61.0	52.310254080026596	1606.721578961347	13.465783664459162
2020-04-30 23:59:00	18	Nebraska	4281	70	0.0	25321.0		280.6712507670763	1660.0973465716281	
2020-04-30 23:59:00	18	Nevada	5053	243	158.0	41986.0		167.50107816595434	1391.7871102069582	
2020-04-30 23:59:00	18	New Hampshire	2146	72	980.0	21921.0	259.0	161.57837831326026	1650.4937702725904	12.06896551724138
2020-04-30 23:59:00	18	New Jersey	118652	7228	15642.0	247918.0		1335.8417237190379	2791.181003783977	
2020-04-30 23:59:00	18	New Mexico	3411	123	734.0	65085.0	536.0	204.55367300077418	3903.0711835987654	15.713866901201994
2020-04-30 23:59:00	18	New York	304372	23479	54771.0	900636.0	66369.0	1805.1808831313635	5341.525796919226	21.805225184971018
2020-04-30 23:59:00	18	North Carolina	10754	406	0.0	128036.0		108.43048536102744	1290.9620256355315	
2020-04-30 23:59:00	18	North Dakota	1067	19	458.0	27460.0	85.0	175.95124155285632	4528.229702944173	7.96626054358013
2020-04-30 23:59:00	18	Northern Mariana Islands	14	2	12.0	599.0		25.388074858552155	1086.2469171623386	
2020-04-30 23:59:00	18	Ohio	18027	1083	0.0	133890.0	3533.0	161.3318942603541	1198.2430422432355	19.59838020746658
2020-04-30 23:59:00	18	Oklahoma	3618	222	2401.0	63422.0	703.0	98.91640333614572	1733.9624467620324	19.43062465450525
2020-04-30 23:59:00	18	Oregon	2510	103	0.0	56032.0	578.0	62.63922253494696	1398.3270585968717	23.027888446215137
2020-04-30 23:59:00	18	Pennsylvania	48056	2529	0.0	236918.0		381.10038874289313	1758.6101510093704	
2020-04-30 23:59:00	18	Puerto Rico	1539	92	0.0	29672.0		52.4645736290349	929.0808699894228	
2020-04-30 23:59:00	18	Rhode Island	8621	364	461.0	63710.0	896.0	813.7924654579506	6014.002780921706	10.393225843869619
2020-04-30 23:59:00	18	South Carolina	6095	244	3252.0	56512.0	1000.0	120.93313954930332	1121.2754031518014	16.406890894175557
2020-04-30 23:59:00	18	South Dakota	2449	17	1573.0	17028.0	173.0	332.79339903137964	2313.9265000842515	7.0641077991016745
2020-04-30 23:59:00	18	Tennessee	10735	199	5140.0	168549.0	1013.0	163.52042801986133	2567.4154282552026	9.43642291569632
2020-04-30 23:59:00	18	Texas	28890	847	12507.0	314790.0		124.98389679924709	1369.5715136782471	
2020-04-30 23:59:00	18	Utah	4672	46	1939.0	108501.0	390.0	163.02136654614532	3785.9548997481397	8.347602739726026
2020-04-30 23:59:00	18	Vermont	866	49	0.0	15652.0		141.82980096332898	2563.418065448066	
2020-04-30 23:59:00	18	Virgin Islands	66	4	51.0	873.0		61.52813513815864	813.8494238729164	
2020-04-30 23:59:00	18	Virginia	15847	552	2104.0	91509.0	3654.0	200.41152211330643	1157.2826388001868	23.057992048968263
2020-04-30 23:59:00	18	Washington	14327	836	0.0	187800.0		189.77659557980945	2487.613921259734	
2020-04-30 23:59:00	18	West Virginia	1125	41	545.0	44541.0		85.03414215289818	3366.671756117545	
2020-04-30 23:59:00	18	Wisconsin	6854	316	3352.0	76248.0	1512.0	132.45542480719658	1473.5134564778416	22.06011088415524
2020-04-30 23:59:00	18	Wyoming	559	7	371.0	9446.0	56.0	112.42056149947712	1899.6862682004667	10.01788908765653
2020-05-01 23:59:00	19	Alabama	7440	289	0.0	140131.0	1008.0	155.5589726112559	2857.9586534058985	13.81957773512476
2020-05-01 23:59:00	19	Alaska	364	9	254.0	20325.0		60.89512487682957	3400.2566294548383	
2020-05-01 23:59:00	19	American Samoa	0	0	0.0	57.0		0.0	102.44244352186337	
2020-05-01 23:59:00	19	Arizona	7969	330	1528.0	97494.0	1203.0	109.48358069148723	1028.7389934242533	15.095996988329778
2020-05-01 23:59:00	19	Arkansas	3337	64	1973.0	49676.0	414.0	128.89011972451428	1918.7130918294788	12.406353011687145
2020-05-01 23:59:00	19	California	52368	2128	0.0	654985.0		132.6902094488406	1670.5127596941693	
2020-05-01 23:59:00	19	Colorado	15793	821	2486.0	72390.0	2697.0	278.69280316820056	1277.4376002878516	17.077186095105425
2020-05-01 23:59:00	19	Connecticut	28764	2339	4346.0	100257.0	7758.0	806.7793700759573	2812.031682161913	26.971214017521906
2020-05-01 23:59:00	19	Delaware	4918	224	1403.0	22585.0		505.05050505050497	2319.3504791715445	
2020-05-01 23:59:00	19	Diamond Princess	49	0	0.0					
2020-05-01 23:59:00	19	District of Columbia	4658	231	666.0	21135.0		660.0080198484162	2994.6907469936195	
2020-05-01 23:59:00	19	Florida	34728	1314	0.0	649119.0	5795.0	163.55976275356872	3022.287683288049	16.686823312600783
2020-05-01 23:59:00	19	Georgia	27489	1169	0.0	168367.0	5269.0	271.110903778954	1660.5234652606916	19.16766706682673
2020-05-01 23:59:00	19	Grand Princess	103	3	0.0					
2020-05-01 23:59:00	19	Guam	145	5	131.0	3005.0		88.29134927448868	1829.7621004816447	
2020-05-01 23:59:00	19	Hawaii	619	16	526.0	31094.0	70.0	43.721296862661454	2196.2358718054847	11.308562197092085
2020-05-01 23:59:00	19	Idaho	2015	63	1175.0	29225.0	178.0	125.11665653521864	1814.657214512042	8.833746898263028
2020-05-01 23:59:00	19	Illinois	56055	2457	0.0	284688.0		477.64704699431724	2425.8385962843313	
2020-05-01 23:59:00	19	Indiana	18630	1198	0.0	99639.0		284.688525081166	1522.6022517746808	
2020-05-01 23:59:00	19	Iowa	7884	170	2899.0	45592.0		300.83416230621214	1739.67923996256	
2020-05-01 23:59:00	19	Kansas	4634	140	280.0	33034.0	534.0	190.03579267152432	1354.6919238478927	11.523521795425117
2020-05-01 23:59:00	19	Kentucky	4882	246	1675.0	56612.0	1375.0	142.61080599643094	1653.7244877242829	28.16468660385088
2020-05-01 23:59:00	19	Louisiana	28711	1970	17303.0	168251.0		624.5233580132192	3659.805632304069	
2020-05-01 23:59:00	19	Maine	1123	55	657.0	20669.0	177.0	95.65538847331274	1760.5531828627793	15.761353517364205
2020-05-01 23:59:00	19	Maryland	23472	1080	1517.0	120983.0	4718.0	394.92978268934877	2035.6079541200354	20.10054533060668
2020-05-01 23:59:00	19	Massachusetts	64311	3716	0.0	289636.0	6169.0	936.9629410767141	4219.77886211838	9.592449192206619
2020-05-01 23:59:00	19	Michigan	42356	3866	8342.0	190505.0		531.6257448138689	2391.0983689622744	
2020-05-01 23:59:00	19	Minnesota	5730	370	2282.0	74829.0	1096.0	115.8407470737576	1512.7831174139978	19.12739965095986
2020-05-01 23:59:00	19	Mississippi	7212	281	3413.0	71548.0	1226.0	249.1014456311572	2471.2576583496993	16.99944536882973
2020-05-01 23:59:00	19	Missouri	8284	361	0.0	82425.0		137.67489678222688	1406.7005537715447	
2020-05-01 23:59:00	19	Montana	453	16	397.0	14203.0	61.0	52.310254080026596	1640.0939044119598	13.465783664459162
2020-05-01 23:59:00	19	Nebraska	5008	73	0.0	27385.0		328.33488059834576	1795.4174730802113	
2020-05-01 23:59:00	19	Nevada	5248	246	182.0	43595.0		173.96510156638203	1445.1235904699743	
2020-05-01 23:59:00	19	New Hampshire	2310	81	980.0	22049.0	262.0	173.9263997687005	1660.1312504329333	11.34199134199134
2020-05-01 23:59:00	19	New Jersey	121203	7538	15642.0	256545.0		1364.4157578254913	2888.3079510796324	
2020-05-01 23:59:00	19	New Mexico	3513	131	760.0	67869.0	536.0	210.67049347749042	4070.0244013161964	15.257614574437802
2020-05-01 23:59:00	19	New York	308314	23928	56187.0	927438.0	67180.0	1828.5602447063568	5500.484104614045	21.789474367041393
2020-05-01 23:59:00	19	North Carolina	11070	419	0.0	133832.0		111.61665175251757	1349.4019636262808	
2020-05-01 23:59:00	19	North Dakota	1107	23	482.0	29525.0	86.0	182.54735182662785	4868.753895827629	7.768744354110208
2020-05-01 23:59:00	19	Northern Mariana Islands	14	2	12.0	763.0		25.388074858552155	1383.6500797910926	
2020-05-01 23:59:00	19	Ohio	18743	1132	0.0	140506.0	3634.0	167.73970677993103	1257.4526618375387	19.388571733447154
2020-05-01 23:59:00	19	Oklahoma	3748	230	2467.0	63552.0	715.0	102.47061351682535	1737.5166569427124	19.076840981856986
2020-05-01 23:59:00	19	Oregon	2579	104	0.0	58176.0	591.0	64.3611772580192	1451.83243433987	22.915858860023263
2020-05-01 23:59:00	19	Pennsylvania	49645	2694	0.0	243945.0		393.87496974180016	1806.9358824872013	
2020-05-01 23:59:00	19	Puerto Rico	1575	94	0.0	31652.0		53.691815117433364	991.0780431688196	
2020-05-01 23:59:00	19	Rhode Island	8962	378	485.0	66648.0	937.0	845.9816814098309	6291.339779357556	10.455255523320687
2020-05-01 23:59:00	19	South Carolina	6258	256	3622.0	59379.0	1110.0	124.16728257580642	1178.1606059553867	17.737296260786195
2020-05-01 23:59:00	19	South Dakota	2525	21	1686.0	17363.0	179.0	343.12100145129995	2359.449484435216	7.089108910891089
2020-05-01 23:59:00	19	Tennessee	11891	204	5546.0	186132.0	1113.0	181.1291485406773	2835.2477231665416	9.360020183331931
2020-05-01 23:59:00	19	Texas	29970	882	14122.0	351775.0		129.18236724208046	1530.4838756763725	
2020-05-01 23:59:00	19	Utah	4828	46	2062.0	112558.0	403.0	168.46471697020326	3927.5169040455958	8.347141673570839
2020-05-01 23:59:00	19	Vermont	879	50	0.0	16233.0		143.9588857352958	2658.5717771798145	
2020-05-01 23:59:00	19	Virgin Islands	66	4	51.0	877.0		61.52813513815864	817.5784017600777	
2020-05-01 23:59:00	19	Virginia	16902	581	2196.0	105648.0	3654.0	213.75374182868083	1336.093676293721	21.61874334398296
2020-05-01 23:59:00	19	Washington	14637	850	0.0	193981.0		193.8828805403553	2569.487944940812	
2020-05-01 23:59:00	19	West Virginia	1152	46	555.0	46844.0		87.07496156456774	3540.746093342545	
2020-05-01 23:59:00	19	Wisconsin	7314	327	3352.0	79880.0	1544.0	141.3450506331829	1543.7028499560643	21.110199617172547
2020-05-01 23:59:00	19	Wyoming	566	7	373.0	9695.0	56.0	113.82833239481941	1949.7626900490711	9.89399293286219
2020-05-02 23:59:00	20	Alabama	7700	288	0.0	143663.0	1023.0	162.31962442339852	2929.9934634324427	13.44107213243989
2020-05-02 23:59:00	20	Alaska	365	9	261.0	21399.0		61.06241917594174	3579.930706701308	
2020-05-02 23:59:00	20	American Samoa	0	0	0.0	57.0		0.0	102.44244352186337	
2020-05-02 23:59:00	20	Arizona	8364	330	1565.0	102618.0	1339.0	114.91036126284344	1071.5762132254902	16.00908656145385
2020-05-02 23:59:00	20	Arkansas	3372	72	1987.0	51582.0	414.0	130.2419789364885	1992.3314820587038	12.277580071174375
2020-05-02 23:59:00	20	California	53721	2182	0.0	686803.0		136.05936653725635	1751.663282206821	
2020-05-02 23:59:00	20	Colorado	16225	832	2553.0	76949.0	2747.0	286.31613571861294	1357.8884639390785	16.9306625577812
2020-05-02 23:59:00	20	Connecticut	29287	2436	4346.0	100257.0	7758.0	821.4485958633907	2812.031682161913	26.489568750640217
2020-05-02 23:59:00	20	Delaware	5038	236	1546.0	23112.0		517.3738195291671	2373.470368590336	
2020-05-02 23:59:00	20	Diamond Princess	49	0	0.0					
2020-05-02 23:59:00	20	District of Columbia	4797	240	666.0	22004.0		679.7034073020295	3117.8223419374312	
2020-05-02 23:59:00	20	Florida	35463	1364	0.0	663684.0	5945.0	167.0214197918051	3090.1020903645476	16.763951160364325
2020-05-02 23:59:00	20	Georgia	28331	1177	0.0	174800.0	5387.0	279.41514842160666	1723.9690778333575	19.014507077053405
2020-05-02 23:59:00	20	Grand Princess	103	3	0.0					
2020-05-02 23:59:00	20	Guam	145	5	131.0	3188.0		88.29134927448868	1941.1918723246201	
2020-05-02 23:59:00	20	Hawaii	620	16	532.0	31985.0	72.0	43.79192900621987	2259.1691117160362	11.612903225806454
2020-05-02 23:59:00	20	Idaho	2061	64	1215.0	29490.0	178.0	127.97291767696557	1831.1117623938446	8.63658418243571
2020-05-02 23:59:00	20	Illinois	58505	2559	0.0	299896.0		498.5236015413885	2555.426613244273	
2020-05-02 23:59:00	20	Indiana	19295	1242	0.0	104141.0		294.8505148384916	1591.3981583723944	
2020-05-02 23:59:00	20	Iowa	8643	175	3156.0	46349.0		329.7957464247325	1768.5645089714135	
2020-05-02 23:59:00	20	Kansas	4885	142	286.0	34942.0	541.0	200.32905636607606	1432.937131533967	11.074718526100307
2020-05-02 23:59:00	20	Kentucky	4879	248	1752.0	57649.0	1411.0	142.52317133481904	1684.0168690881292	28.9198606271777
2020-05-02 23:59:00	20	Louisiana	29140	1993	17303.0	172858.0		633.8549912056428	3760.0173668436855	
2020-05-02 23:59:00	20	Maine	1153	56	689.0	20698.0	181.0	98.21074168275119	1763.023357631903	15.69817866435386
2020-05-02 23:59:00	20	Maryland	24473	1251	1590.0	125522.0	4910.0	411.77217841498083	2111.979217055744	20.06292649041801
2020-05-02 23:59:00	20	Massachusetts	66263	3846	0.0	298994.0	6378.0	965.4021141727901	4356.117889696802	9.625281076920755
2020-05-02 23:59:00	20	Michigan	43207	4021	15659.0	201709.0		542.3069590181517	2531.7238965119627	
2020-05-02 23:59:00	20	Minnesota	6232	394	2397.0	79007.0	1159.0	125.9894477772526	1597.2478017550382	18.597560975609763
2020-05-02 23:59:00	20	Mississippi	7441	291	3413.0	74475.0	1265.0	257.0110727872213	2572.355818549699	17.000403171616718
2020-05-02 23:59:00	20	Missouri	8527	377	0.0	82744.0		142.60709526618172	1412.1447451777094	
2020-05-02 23:59:00	20	Montana	455	16	404.0	14635.0	61.0	52.541204429165795	1689.979179826025	13.406593406593409
2020-05-02 23:59:00	20	Nebraska	5317	73	0.0	29348.0		348.5935623285552	1924.1158298323185	
2020-05-02 23:59:00	20	Nevada	5389	255	182.0	44387.0		178.6390877174605	1471.3774701270959	
2020-05-02 23:59:00	20	New Hampshire	2429	84	980.0	24349.0	270.0	182.8862446052699	1833.3047220641074	11.115685467270481
2020-05-02 23:59:00	20	New Jersey	123735	7742	15642.0	262312.0		1392.865948600514	2953.2356322033197	
2020-05-02 23:59:00	20	New Mexico	3732	138	785.0	71118.0	587.0	223.8036668539693	4264.863124148068	15.728831725616294
2020-05-02 23:59:00	20	New York	312977	24090	57540.0	959071.0	67890.0	1856.215740146284	5688.09428845518	21.69168980468213
2020-05-02 23:59:00	20	North Carolina	11588	431	0.0	139475.0		116.8395447613526	1406.2992324464667	
2020-05-02 23:59:00	20	North Dakota	1153	24	510.0	31547.0	90.0	190.13287864146514	5202.187270166783	7.805724197745013
2020-05-02 23:59:00	20	Northern Mariana Islands	14	2	12.0	948.0		25.388074858552155	1719.1353547076747	
2020-05-02 23:59:00	20	Ohio	19335	1174	0.0	145819.0	3712.0	173.03778640505607	1305.0011365812707	19.198344970261182
2020-05-02 23:59:00	20	Oklahoma	3851	238	2554.0	63655.0	743.0	105.28664158305617	1740.332685008943	19.293689950662166
2020-05-02 23:59:00	20	Oregon	2635	109	0.0	60136.0	595.0	65.75870572891841	1500.7459308213424	22.580645161290327
2020-05-02 23:59:00	20	Pennsylvania	50558	2753	0.0	252932.0		401.14408766095437	1869.919015670868	
2020-05-02 23:59:00	20	Puerto Rico	1757	95	0.0	34298.0		59.896202642114574	1073.9288109631038	
2020-05-02 23:59:00	20	Rhode Island	9289	402	531.0	69928.0	977.0	876.8493459736577	6600.960390273004	10.517816772526645
2020-05-02 23:59:00	20	South Carolina	6489	267	3622.0	61616.0	1110.0	128.75063864404092	1222.5457467546962	17.105871474803514
2020-05-02 23:59:00	20	South Dakota	2588	21	1759.0	18091.0	187.0	351.68204029939176	2458.377044457611	7.225656877897991
2020-05-02 23:59:00	20	Tennessee	12661	209	5718.0	196276.0	1125.0	192.8581405830893	2989.7657689824214	8.885554063660056
2020-05-02 23:59:00	20	Texas	31126	917	14891.0	380648.0		134.51203179386368	1656.1029814752605	
2020-05-02 23:59:00	20	Utah	4985	49	2185.0	117804.0	418.0	173.9429606662103	4110.567008690518	8.385155466399198
2020-05-02 23:59:00	20	Vermont	886	51	0.0	16591.0		145.1053159971241	2717.203496284747	
2020-05-02 23:59:00	20	Virgin Islands	66	4	51.0	988.0		61.52813513815864	921.0575381287987	
2020-05-02 23:59:00	20	Virginia	17738	617	2312.0	113202.0	3738.0	224.3263443709112	1431.6264987865536	21.073401736385158
2020-05-02 23:59:00	20	Washington	15003	862	0.0	198724.0		198.73094600990302	2632.314104837164	
2020-05-02 23:59:00	20	West Virginia	1185	48	572.0	49146.0		89.56929640105277	3714.744844663409	
2020-05-02 23:59:00	20	Wisconsin	7660	334	3698.0	83230.0	1591.0	148.03159527620744	1608.4425162974862	20.770234986945173
2020-05-02 23:59:00	20	Wyoming	579	7	387.0	10029.0	58.0	116.44276405759794	2016.9334727696887	10.01727115716753
2020-05-03 23:59:00	21	Alabama	7977	290	0.0	146561.0	1035.0	168.22719714252628	2989.097902689782	13.121196754563893
2020-05-03 23:59:00	21	Alaska	368	9	262.0	21578.0		61.56430207327825	3609.8763862423857	
2020-05-03 23:59:00	21	American Samoa	0	0	0.0	57.0		0.0	102.44244352186337	
2020-05-03 23:59:00	21	Arizona	8640	362	1597.0	109167.0	1348.0	118.70223832029737	1114.4683877666903	15.601851851851851
2020-05-03 23:59:00	21	Arkansas	3437	76	1999.0	52890.0	427.0	132.7525746158692	2042.8523920376267	12.423625254582484
2020-05-03 23:59:00	21	California	55219	2220	0.0	715751.0		140.02788162398986	1825.4939857612947	
2020-05-03 23:59:00	21	Colorado	16635	842	2607.0	79906.0	2793.0	293.55124300025426	1410.069469382526	16.78990081154193
2020-05-03 23:59:00	21	Connecticut	29287	2436	4346.0	102493.0	7758.0	821.4485958633907	2874.747530843941	26.489568750640217
2020-05-03 23:59:00	21	Delaware	5208	248	1640.0	23737.0		534.8318483739387	2437.654298166701	
2020-05-03 23:59:00	21	Diamond Princess	49	0	0.0					
2020-05-03 23:59:00	21	District of Columbia	5016	251	666.0	23102.0		710.7342695490889	3273.401733477482	
2020-05-03 23:59:00	21	Florida	36078	1379	0.0	672460.0	6244.0	169.9179083340029	3130.9630060187437	17.306946061311606
2020-05-03 23:59:00	21	Georgia	28665	1184	0.0	175096.0	5393.0	282.70923121334783	1726.888384738613	18.813884528170238
2020-05-03 23:59:00	21	Grand Princess	103	3	0.0					
2020-05-03 23:59:00	21	Guam	145	5	126.0	3302.0		88.29134927448868	2010.60714003008	
2020-05-03 23:59:00	21	Hawaii	620	17	541.0	32950.0	72.0	43.79192900621987	2327.3291302499106	11.612903225806454
2020-05-03 23:59:00	21	Idaho	2061	64	1267.0	29807.0	200.0	127.97291767696557	1850.795127218492	9.704027171276081
2020-05-03 23:59:00	21	Illinois	61499	2618	0.0	319313.0		524.0356033021767	2720.879698811817	
2020-05-03 23:59:00	21	Indiana	19933	1278	0.0	108859.0		304.59991253048213	1663.4948014927884	
2020-05-03 23:59:00	21	Iowa	9175	184	3325.0	53186.0		350.0955655960802	2029.447711367097	
2020-05-03 23:59:00	21	Kansas	5156	144	286.0	36778.0	547.0	211.44250043469557	1508.2296898733966	10.60899922420481
2020-05-03 23:59:00	21	Kentucky	5130	253	1752.0	57649.0	1411.0	149.85527135634794	1684.0168690881292	27.504873294346982
2020-05-03 23:59:00	21	Louisiana	29340	2012	17303.0	176160.0		638.2054029503622	3831.842664749005	
2020-05-03 23:59:00	21	Maine	1185	57	706.0	20731.0	183.0	100.93645177281887	1765.8342461622854	15.443037974683545
2020-05-03 23:59:00	21	Maryland	25462	1281	1666.0	132794.0	5051.0	428.4126672987472	2234.3347632263703	19.837404760034566
2020-05-03 23:59:00	21	Massachusetts	68087	4004	0.0	314646.0	6507.0	991.9764234592874	4584.155767411855	9.556890448984387
2020-05-03 23:59:00	21	Michigan	43801	4053	15659.0	212532.0		549.7624716354771	2667.567352837407	
2020-05-03 23:59:00	21	Minnesota	6663	418	3015.0	82632.0	1199.0	134.70277447686684	1670.5327420940207	17.9948971934564
2020-05-03 23:59:00	21	Mississippi	7550	303	3413.0	77593.0	1298.0	260.77591715408164	2680.0510913558483	17.192052980132452
2020-05-03 23:59:00	21	Missouri	8696	383	0.0	82976.0		147.07850012014768	1416.1041571094656	
2020-05-03 23:59:00	21	Montana	455	16	404.0	15007.0	61.0	52.541204429165795	1732.9359447659147	13.406593406593409
2020-05-03 23:59:00	21	Nebraska	5661	78	0.0	31262.0		371.1469167466524	2049.6016448213827	
2020-05-03 23:59:00	21	Nevada	5472	258	182.0	45269.0		181.39044126738614	1500.6147451997995	
2020-05-03 23:59:00	21	New Hampshire	2518	86	1107.0	28393.0	277.0	189.5873050292588	2137.7888608799617	11.000794281175537
2020-05-03 23:59:00	21	New Jersey	126763	7871	15642.0	275066.0		1426.9453817132935	3096.82634575482	
2020-05-03 23:59:00	21	New Mexico	3850	151	812.0	74944.0	587.0	230.87998858193512	4494.30386085313	15.246753246753249
2020-05-03 23:59:00	21	New York	316415	24602	58950.0	985911.0	68736.0	1876.6059596020998	5847.277967976443	21.723369625333813
2020-05-03 23:59:00	21	North Carolina	11770	434	0.0	143835.0		118.67461527797032	1450.260262405001	
2020-05-03 23:59:00	21	North Dakota	1191	25	517.0	33353.0	90.0	196.39918340154807	5500.001649027568	7.556675062972292
2020-05-03 23:59:00	21	Northern Mariana Islands	14	2	12.0	1335.0		25.388074858552155	2420.934281154795	
2020-05-03 23:59:00	21	Ohio	19914	1217	0.0	150166.0	3769.0	178.21952306544026	1343.9044340988698	18.926383448829966
2020-05-03 23:59:00	21	Oklahoma	3972	238	2635.0	63776.0	743.0	108.59479105891953	1743.6408344848062	18.705941591137965
2020-05-03 23:59:00	21	Oregon	2680	109	860.0	62054.0	598.0	66.88171967874814	1548.6112809496406	22.31343283582089
2020-05-03 23:59:00	21	Pennsylvania	51313	2785	0.0	258986.0		406.95143760510933	1911.7462351728861	
2020-05-03 23:59:00	21	Puerto Rico	1808	97	0.0	35337.0		61.63479475067907	1106.4616710304745	
2020-05-03 23:59:00	21	Rhode Island	9477	423	565.0	71927.0	1013.0	894.5958931846651	6789.659049181534	10.68903661496254
2020-05-03 23:59:00	21	South Carolina	6626	275	3622.0	64188.0	1110.0	131.46890609576434	1273.5777459213589	16.752188348928467
2020-05-03 23:59:00	21	South Dakota	2631	21	1799.0	18417.0	197.0	357.5252890369783	2502.677023258848	7.487647282402128
2020-05-03 23:59:00	21	Tennessee	13177	210	5814.0	204607.0	1135.0	200.71808849722518	3116.6673698984405	8.613493207862184
2020-05-03 23:59:00	21	Texas	32123	940	15544.0	390560.0		139.21518883915164	1699.2275815056896	
2020-05-03 23:59:00	21	Utah	5175	50	2238.0	122102.0	436.0	180.57268233653724	4260.538291527704	8.42512077294686
2020-05-03 23:59:00	21	Vermont	897	53	0.0	16954.0		146.90684926571143	2776.6540941481285	
2020-05-03 23:59:00	21	Virgin Islands	66	4	51.0	1017.0		61.52813513815864	948.0926278107173	
